chunk_id,author,а,будет,бы,была,были,было,быть,в,во,вопрос,время,все,всего,дело,для,его,ее,если,есть,еще,же,за,и,из,или,им,их,к,как,когда,которые,лишь,между,может,можно,на,не,нет,ни,но,о,об,он,она,они,от,очень,по,под,при,с,своей,своих,себе,себя,так,тем,то,того,только,том,у,чем,что,чтобы,эти,это,этого,этой,этом,я,без,до,именно,ли,оно,потому,уже,более,всех,г,демократии,партии,против,социал,т,борьбы,даже,рабочих,россии,со,теперь,был,этот,мы,нас,нам,пролетариата,политической,революции
martov_razgrom_I.txt_chunk3,martov,4.3763676148796495,10.940919037199125,2.1881838074398248,0,0,0,8.752735229759299,39.38730853391685,6.564551422319474,0,0,8.752735229759299,0,2.1881838074398248,0,10.940919037199125,2.1881838074398248,2.1881838074398248,0,4.3763676148796495,2.1881838074398248,4.3763676148796495,35.010940919037196,2.1881838074398248,4.3763676148796495,0,2.1881838074398248,8.752735229759299,4.3763676148796495,0,0,0,0,2.1881838074398248,0,4.3763676148796495,21.88183807439825,2.1881838074398248,0,6.564551422319474,2.1881838074398248,0,10.940919037199125,0,0,19.693654266958426,0,4.3763676148796495,0,2.1881838074398248,13.129102844638949,6.564551422319474,4.3763676148796495,0,2.1881838074398248,2.1881838074398248,0,2.1881838074398248,2.1881838074398248,2.1881838074398248,2.1881838074398248,0,0,8.752735229759299,2.1881838074398248,0,4.3763676148796495,4.3763676148796495,2.1881838074398248,6.564551422319474,0,4.3763676148796495,0,0,2.1881838074398248,0,0,4.3763676148796495,2.1881838074398248,2.1881838074398248,0,0,4.3763676148796495,6.564551422319474,0,0,0,0,2.1881838074398248,2.1881838074398248,0,0,2.1881838074398248,4.3763676148796495,6.564551422319474,0,2.1881838074398248,4.3763676148796495,6.564551422319474,0
martov_slezy_starogo_krokodila_I.txt_chunk1,martov,1,0,3,1,0,0,2,46,0,0,3,1,3,0,6,7,1,1,1,1,5,5,40,8,1,0,7,9,5,4,0,0,0,2,0,12,11,4,1,4,8,5,1,0,3,6,0,6,2,0,7,1,2,1,2,2,3,7,1,2,3,3,0,17,4,1,6,0,1,0,0,1,0,0,2,0,0,4,0,1,6,0,0,3,0,0,1,2,0,0,1,1,0,0,1,1,2,0,0,0
martov_slezy_starogo_krokodila_I.txt_chunk2,martov,8.333333333333334,0,3.571428571428571,1.1904761904761907,0,1.1904761904761907,3.571428571428571,25,1.1904761904761907,0,0,4.761904761904763,1.1904761904761907,1.1904761904761907,2.3809523809523814,4.761904761904763,2.3809523809523814,4.761904761904763,1.1904761904761907,0,3.571428571428571,4.761904761904763,27.38095238095238,4.761904761904763,1.1904761904761907,1.1904761904761907,1.1904761904761907,7.142857142857142,10.714285714285714,1.1904761904761907,1.1904761904761907,1.1904761904761907,0,0,1.1904761904761907,9.5238095238095255,15.476190476190476,1.1904761904761907,0,7.142857142857142,3.571428571428571,0,5.952380952380952,0,1.1904761904761907,13.095238095238095,2.3809523809523814,2.3809523809523814,3.571428571428571,1.1904761904761907,11.904761904761903,2.3809523809523814,0,1.1904761904761907,1.1904761904761907,3.571428571428571,0,3.571428571428571,0,5.952380952380952,0,1.1904761904761907,3.571428571428571,19.04761904761905,1.1904761904761907,0,5.952380952380952,1.1904761904761907,0,0,0,0,1.1904761904761907,0,0,0,1.1904761904761907,0,4.761904761904763,3.571428571428571,10.714285714285714,0,1.1904761904761907,3.571428571428571,2.3809523809523814,1.1904761904761907,0,0,2.3809523809523814,0,1.1904761904761907,0,0,1.1904761904761907,7.142857142857142,0,1.1904761904761907,0,1.1904761904761907,0
martov_soc_dem_1905_1907.txt_chunk1,martov,1,1,1,0,1,1,2,43,3,1,3,0,0,0,6,5,3,1,1,1,4,2,36,1,1,1,4,8,9,0,1,4,1,1,0,11,7,1,0,5,3,1,0,2,0,6,0,4,0,7,12,2,0,1,0,2,2,5,1,3,1,3,0,2,1,2,1,0,1,0,0,0,0,2,0,0,0,1,1,3,0,5,3,2,2,0,2,0,1,3,1,0,0,2,0,0,0,8,10,2
martov_soc_dem_1905_1907.txt_chunk2,martov,4.040404040404041,0,2.0202020202020203,0,0,4.040404040404041,0,46.464646464646464,4.040404040404041,2.0202020202020203,2.0202020202020203,0,0,2.0202020202020203,4.040404040404041,4.040404040404041,8.080808080808081,2.0202020202020203,0,0,4.040404040404041,8.080808080808081,52.525252525252526,6.0606060606060606,0,0,2.0202020202020203,2.0202020202020203,10.101010101010102,0,0,0,2.0202020202020203,0,2.0202020202020203,14.141414141414142,8.080808080808081,0,0,2.0202020202020203,2.0202020202020203,0,0,2.0202020202020203,0,0,0,4.040404040404041,4.040404040404041,0,22.22222222222222,2.0202020202020203,2.0202020202020203,0,0,2.0202020202020203,0,4.040404040404041,4.040404040404041,2.0202020202020203,0,0,2.0202020202020203,4.040404040404041,4.040404040404041,0,2.0202020202020203,0,0,2.0202020202020203,0,0,6.0606060606060606,2.0202020202020203,0,0,0,0,2.0202020202020203,2.0202020202020203,0,8.080808080808081,6.0606060606060606,6.0606060606060606,4.040404040404041,0,0,0,2.0202020202020203,0,0,0,0,0,0,0,0,6.0606060606060606,6.0606060606060606,4.040404040404041
martov_tak_li_my_gotovimsya_I.txt_chunk1,martov,1,1,7,0,1,4,2,27,1,0,3,5,1,0,5,11,0,0,0,2,0,5,33,4,2,0,2,7,1,7,0,0,1,2,0,19,14,1,0,5,0,0,0,0,1,3,1,1,2,1,11,2,1,2,3,5,2,1,0,3,1,2,1,4,6,1,2,1,0,0,0,0,1,0,3,4,2,2,1,1,0,0,0,2,3,0,3,1,0,1,2,2,2,2,1,1,0,0,5,1
martov_tak_li_my_gotovimsya_I.txt_chunk2,martov,3,11,10,0,1,2,1,31,4,0,3,11,0,0,11,8,1,3,0,1,4,1,29,1,6,1,2,9,4,4,4,0,2,4,1,10,7,0,0,1,1,1,0,1,1,1,1,2,3,4,3,1,1,0,1,2,5,4,2,2,1,1,8,6,3,1,4,1,3,1,0,0,1,2,0,3,0,3,2,6,1,0,6,0,1,1,3,0,3,0,3,0,1,2,10,4,5,2,5,2
martov_tak_li_my_gotovimsya_I.txt_chunk3,martov,2.3923444976076556,2.3923444976076556,8.373205741626794,0,0,2.3923444976076556,3.5885167464114835,29.904306220095695,3.5885167464114835,1.1961722488038278,1.1961722488038278,5.980861244019139,4.784688995215311,0,4.784688995215311,1.1961722488038278,0,2.3923444976076556,0,1.1961722488038278,2.3923444976076556,0,41.866028708133975,2.3923444976076556,0,3.5885167464114835,3.5885167464114835,4.784688995215311,9.569377990430622,2.3923444976076556,3.5885167464114835,0,3.5885167464114835,4.784688995215311,1.1961722488038278,9.569377990430622,15.55023923444976,0,5.980861244019139,1.1961722488038278,8.373205741626794,0,0,3.5885167464114835,2.3923444976076556,1.1961722488038278,1.1961722488038278,4.784688995215311,0,1.1961722488038278,8.373205741626794,1.1961722488038278,0,1.1961722488038278,2.3923444976076556,2.3923444976076556,4.784688995215311,5.980861244019139,4.784688995215311,5.980861244019139,0,1.1961722488038278,3.5885167464114835,11.961722488038278,4.784688995215311,0,1.1961722488038278,1.1961722488038278,3.5885167464114835,0,0,1.1961722488038278,1.1961722488038278,1.1961722488038278,3.5885167464114835,0,0,1.1961722488038278,2.3923444976076556,3.5885167464114835,1.1961722488038278,1.1961722488038278,7.177033492822967,0,3.5885167464114835,0,2.3923444976076556,1.1961722488038278,0,0,0,0,0,1.1961722488038278,3.5885167464114835,1.1961722488038278,0,4.784688995215311,3.5885167464114835,0
martov_voyna_i_ross_dem.txt_chunk1,martov,2,0,7,0,1,1,1,45,3,0,3,1,2,0,9,1,4,3,0,3,3,4,39,1,2,1,3,6,6,3,1,1,2,2,1,15,8,0,8,2,3,0,0,2,0,3,0,3,0,2,13,0,1,3,3,3,1,6,3,1,3,0,0,1,1,1,1,1,5,0,2,0,1,0,0,1,0,3,2,1,1,2,0,0,0,0,3,1,0,9,2,2,2,0,2,0,0,1,1,0
martov_voyna_i_ross_dem.txt_chunk2,martov,3,0,2,4,1,1,0,44,1,1,3,3,0,1,12,4,6,2,2,1,2,3,46,2,2,0,1,12,3,1,3,1,2,1,0,16,9,1,0,4,2,0,1,1,1,5,0,2,0,1,7,0,0,0,2,0,3,7,3,2,2,1,0,3,4,0,0,2,3,0,0,0,2,0,1,0,0,1,1,1,0,3,0,1,0,0,2,0,0,10,0,0,1,4,5,0,0,1,0,3
martov_voyna_i_ross_dem.txt_chunk3,martov,1,3,1,2,0,2,0,45,8,2,2,4,2,0,7,0,4,0,2,0,2,8,36,0,1,1,2,6,4,1,0,0,1,0,0,18,7,0,3,0,2,0,0,0,0,2,1,1,2,1,9,0,0,5,2,0,3,4,6,0,2,1,0,8,4,2,3,1,0,0,0,2,1,1,1,0,0,2,3,1,0,3,0,1,0,1,2,1,0,3,1,0,3,5,2,0,0,1,0,0
martov_voyna_i_ross_dem.txt_chunk4,martov,1,0,3,0,0,0,1,46,9,0,4,3,0,3,6,3,3,2,2,2,3,12,39,3,6,0,5,8,5,3,0,0,2,2,1,7,24,0,5,9,3,0,0,6,4,7,0,7,0,1,11,2,3,1,0,2,2,2,1,2,7,0,1,13,5,3,0,1,1,1,2,2,3,0,0,0,1,1,1,1,1,1,0,2,2,0,3,1,2,1,1,0,1,2,6,0,1,0,2,5
martov_voyna_i_ross_dem.txt_chunk5,martov,5,6,5,1,0,0,3,22,5,0,0,2,1,0,4,0,3,2,1,2,4,9,39,6,5,1,2,9,8,0,2,1,1,8,0,13,23,0,6,2,1,0,0,6,0,9,0,2,1,2,11,0,1,1,3,0,2,3,2,0,1,1,0,15,1,0,6,3,2,0,0,0,2,0,5,5,1,1,2,1,0,3,1,3,6,0,2,3,0,2,1,1,0,0,3,0,1,3,0,4
martov_voyna_i_ross_dem.txt_chunk6,martov,7,1,29,4,0,2,1,41,5,5,2,3,1,0,5,2,4,7,1,1,1,1,21,4,5,0,0,9,5,0,1,1,0,3,2,8,20,3,2,4,4,0,3,4,0,2,2,1,0,4,9,0,1,7,2,2,2,7,1,3,2,1,0,14,3,1,6,0,2,1,0,1,2,0,6,0,1,3,3,0,0,5,0,5,0,0,1,1,0,11,0,0,2,2,3,0,1,3,0,5
martov_voyna_i_ross_dem.txt_chunk7,martov,5,2,5,0,0,0,3,31,7,2,2,3,0,0,7,8,3,3,1,3,2,7,29,3,5,0,3,6,7,0,2,0,1,5,0,14,27,1,4,4,2,0,1,0,0,8,0,0,0,5,9,0,0,0,0,1,1,4,7,5,0,4,0,20,2,1,5,4,2,0,0,2,1,0,1,0,1,3,0,1,0,2,0,4,1,0,2,0,1,10,0,0,0,1,11,4,2,10,0,5
martov_voyna_i_ross_dem.txt_chunk8,martov,1.2919896640826873,1.2919896640826873,5.167958656330749,0,0,0,5.167958656330749,36.17571059431524,3.875968992248062,2.5839793281653747,1.2919896640826873,1.2919896640826873,1.2919896640826873,1.2919896640826873,2.5839793281653747,3.875968992248062,7.751937984496124,3.875968992248062,0,0,3.875968992248062,6.459948320413436,31.007751937984494,7.751937984496124,5.167958656330749,0,5.167958656330749,6.459948320413436,7.751937984496124,0,2.5839793281653747,2.5839793281653747,0,2.5839793281653747,2.5839793281653747,12.919896640826872,12.919896640826872,0,2.5839793281653747,5.167958656330749,1.2919896640826873,1.2919896640826873,3.875968992248062,5.167958656330749,0,6.459948320413436,0,1.2919896640826873,12.919896640826872,2.5839793281653747,6.459948320413436,1.2919896640826873,1.2919896640826873,1.2919896640826873,5.167958656330749,0,2.5839793281653747,1.2919896640826873,1.2919896640826873,2.5839793281653747,1.2919896640826873,2.5839793281653747,0,7.751937984496124,2.5839793281653747,0,5.167958656330749,2.5839793281653747,0,1.2919896640826873,0,0,2.5839793281653747,0,1.2919896640826873,2.5839793281653747,0,0,0,1.2919896640826873,1.2919896640826873,10.335917312661499,0,2.5839793281653747,0,2.5839793281653747,5.167958656330749,0,2.5839793281653747,3.875968992248062,1.2919896640826873,1.2919896640826873,0,1.2919896640826873,3.875968992248062,0,0,0,1.2919896640826873,0
ortodox_eshe1_kritik_Marxa.txt_chunk1,ortodox,4,0,3,0,0,1,1,30,1,0,1,2,1,1,1,11,1,0,2,3,6,0,26,6,2,0,0,7,16,0,0,0,0,0,1,4,15,2,1,1,1,0,8,0,0,4,0,4,1,1,11,2,1,1,0,6,1,3,2,2,3,0,2,12,0,0,1,3,4,0,0,0,2,1,0,0,0,1,0,0,0,1,0,3,0,4,0,0,0,0,1,0,2,1,1,1,0,1,0,1
ortodox_eshe1_kritik_Marxa.txt_chunk2,ortodox,3,0,6,1,1,6,1,20,5,3,0,3,1,0,6,5,3,4,2,0,5,3,31,2,6,1,1,8,9,1,3,0,4,1,0,12,20,1,3,7,8,0,9,2,0,3,3,4,1,0,5,0,0,0,1,3,2,4,1,0,5,0,2,13,2,1,10,2,1,0,0,0,0,2,6,0,0,1,0,0,2,0,0,3,0,2,0,1,0,0,1,0,8,1,4,1,2,0,0,1
ortodox_merged__Marxa.txt_eyam_I.txt_Bovu_I.txt,ortodox,7.366482504604051,3.6832412523020257,5.524861878453039,0,3.6832412523020257,3.6832412523020257,0,34.99079189686925,0,0,0,5.524861878453039,0,0,1.8416206261510129,1.8416206261510129,3.6832412523020257,3.6832412523020257,3.6832412523020257,0,5.524861878453039,5.524861878453039,33.14917127071823,3.6832412523020257,0,3.6832412523020257,3.6832412523020257,11.049723756906078,25.78268876611418,5.524861878453039,0,0,1.8416206261510129,3.6832412523020257,1.8416206261510129,9.208103130755065,7.366482504604051,1.8416206261510129,5.524861878453039,3.6832412523020257,9.208103130755065,3.6832412523020257,1.8416206261510129,0,0,3.6832412523020257,0,5.524861878453039,0,0,5.524861878453039,1.8416206261510129,0,0,0,7.366482504604051,0,7.366482504604051,3.6832412523020257,5.524861878453039,3.6832412523020257,0,3.6832412523020257,29.465930018416206,0,0,3.6832412523020257,3.6832412523020257,1.8416206261510129,1.8416206261510129,0,0,0,3.6832412523020257,0,1.8416206261510129,0,0,3.6832412523020257,0,0,0,0,1.8416206261510129,1.8416206261510129,0,0,3.6832412523020257,0,0,1.8416206261510129,0,1.8416206261510129,1.8416206261510129,18.41620626151013,1.8416206261510129,1.8416206261510129,0,0,0
ortodox_pismo_evreya_k_evreyam_I.txt_chunk1,ortodox,6,1,4,0,1,1,3,14,2,4,0,3,0,4,10,2,3,5,0,1,3,4,40,5,5,1,2,5,11,2,3,0,3,2,2,15,17,0,3,7,2,1,5,0,2,4,1,3,0,1,11,1,0,4,0,3,0,6,4,4,4,2,0,22,3,1,5,1,2,0,4,0,0,1,2,0,0,0,4,1,0,0,1,1,1,0,1,1,0,0,0,0,0,2,5,1,0,1,1,0
ortodox_pismo_evreya_k_evreyam_I.txt_chunk2,ortodox,4,3,11,0,2,1,3,28,0,3,1,4,0,1,6,4,1,5,2,0,6,0,33,2,1,1,2,10,10,3,2,0,3,7,1,20,9,1,3,7,3,0,7,3,0,2,1,3,1,1,10,1,0,0,3,0,3,5,3,8,5,5,2,14,3,0,3,4,1,0,0,0,1,0,0,0,1,0,4,0,0,0,1,1,8,1,1,0,2,1,1,0,6,0,1,0,0,5,0,0
ortodox_v_otvet_Bovu_I.txt_chunk1,ortodox,2,0,8,0,1,2,1,24,5,1,1,2,0,1,3,2,0,6,0,1,2,3,44,4,0,2,3,9,6,3,2,0,4,1,3,20,15,1,2,6,4,0,3,3,2,2,7,4,1,0,9,2,0,2,2,5,1,12,3,4,3,2,0,17,3,1,5,5,2,0,0,0,1,4,1,1,0,0,0,0,0,1,2,4,9,1,2,4,0,1,2,0,2,1,6,1,1,0,1,0
ortodox_v_otvet_Bovu_I.txt_chunk2,ortodox,2,0,5,1,1,1,1,27,2,3,0,2,1,1,4,1,2,5,1,0,6,1,50,0,2,0,3,13,7,4,0,2,1,2,1,18,15,1,2,3,3,2,2,5,2,3,0,1,0,2,17,1,0,0,1,5,0,9,4,7,5,1,2,12,4,1,2,0,0,6,0,1,1,1,1,2,0,1,1,1,0,0,1,3,9,0,0,0,0,0,0,1,1,0,2,0,2,3,1,0
ortodox_v_otvet_Bovu_I.txt_chunk3,ortodox,4,1,2,0,0,0,2,30,2,1,0,2,0,1,5,3,2,1,2,0,5,2,42,1,0,0,1,6,8,3,6,1,4,5,2,10,22,0,0,11,2,2,6,1,0,2,0,2,2,1,15,1,2,0,0,1,4,2,4,1,2,1,4,13,2,2,1,1,1,1,0,1,1,1,0,1,1,0,5,0,0,0,0,1,3,0,0,1,0,0,2,0,1,4,6,1,1,4,1,0
parvus_bez_tsarya_pravitelstvo_rabochee.txt_chunk1,parvus,12.064343163538874,13.404825737265416,0,0,0,1.3404825737265416,0,10.723860589812332,0,0,0,8.04289544235925,1.3404825737265416,0,2.680965147453083,8.04289544235925,1.3404825737265416,5.361930294906166,0,2.680965147453083,1.3404825737265416,12.064343163538874,34.852546916890084,4.021447721179625,2.680965147453083,2.680965147453083,1.3404825737265416,5.361930294906166,6.702412868632708,5.361930294906166,1.3404825737265416,0,0,0,0,6.702412868632708,22.78820375335121,1.3404825737265416,2.680965147453083,8.04289544235925,4.021447721179625,0,6.702412868632708,0,2.680965147453083,9.383378016085791,0,2.680965147453083,2.680965147453083,1.3404825737265416,12.064343163538874,4.021447721179625,2.680965147453083,1.3404825737265416,1.3404825737265416,1.3404825737265416,1.3404825737265416,5.361930294906166,0,9.383378016085791,1.3404825737265416,8.04289544235925,2.680965147453083,9.383378016085791,2.680965147453083,0,2.680965147453083,0,1.3404825737265416,0,0,1.3404825737265416,0,0,0,1.3404825737265416,0,1.3404825737265416,0,2.680965147453083,0,0,0,4.021447721179625,0,1.3404825737265416,0,2.680965147453083,4.021447721179625,1.3404825737265416,0,5.361930294906166,1.3404825737265416,0,0,1.3404825737265416,0,0,2.680965147453083,2.680965147453083
parvus_borba_protiv_tsarizma.txt_chunk1,parvus,2,9,6,0,0,1,5,36,0,1,4,2,3,0,6,1,2,4,0,5,4,1,34,3,4,6,1,9,13,0,4,0,4,6,1,14,10,1,1,6,1,0,7,5,1,3,0,2,1,3,2,2,0,7,3,3,5,7,0,5,1,1,2,5,3,0,3,2,6,0,3,3,2,0,1,0,0,3,2,0,0,4,1,5,0,0,1,2,2,5,3,1,0,1,7,1,1,2,1,1
parvus_do_9_january_predislovie.txt_chunk1,parvus,5,0,1,1,2,4,0,40,1,0,1,3,1,0,2,0,1,0,2,6,2,4,38,5,1,0,11,12,3,1,1,1,2,1,0,12,11,1,0,4,1,0,3,1,3,1,1,6,2,4,12,1,0,2,0,2,4,4,1,3,0,0,6,7,0,2,4,1,2,1,0,4,3,1,0,2,0,1,5,0,0,2,3,1,2,0,1,2,1,16,0,1,0,1,0,0,0,2,2,1
parvus_do_9_january_predislovie.txt_chunk2,parvus,5,3,0,3,0,0,3,23,7,0,2,6,2,1,3,6,4,4,0,3,4,6,29,0,3,0,3,7,5,0,2,0,0,3,1,10,21,0,3,11,5,1,8,4,2,5,2,1,2,3,10,6,1,0,1,2,2,5,1,6,3,0,3,9,5,0,7,0,1,2,1,0,5,1,1,1,1,3,1,4,0,3,2,4,4,0,4,0,0,4,2,1,0,2,7,1,2,10,7,11
parvus_do_9_january_predislovie.txt_chunk3,parvus,4.016064257028112,12.048192771084338,2.008032128514056,0,1.004016064257028,3.0120481927710845,0,33.13253012048193,7.028112449799196,0,2.008032128514056,6.024096385542169,0,0,1.004016064257028,4.016064257028112,1.004016064257028,4.016064257028112,0,3.0120481927710845,1.004016064257028,5.020080321285141,30.120481927710845,4.016064257028112,0,0,2.008032128514056,6.024096385542169,4.016064257028112,3.0120481927710845,1.004016064257028,0,0,1.004016064257028,0,8.032128514056224,13.052208835341364,0,2.008032128514056,6.024096385542169,5.020080321285141,0,3.0120481927710845,1.004016064257028,9.036144578313253,5.020080321285141,2.008032128514056,3.0120481927710845,0,5.020080321285141,11.04417670682731,2.008032128514056,3.0120481927710845,1.004016064257028,2.008032128514056,0,7.028112449799196,7.028112449799196,0,6.024096385542169,1.004016064257028,0,3.0120481927710845,9.036144578313253,5.020080321285141,1.004016064257028,8.032128514056224,0,0,3.0120481927710845,0,2.008032128514056,4.016064257028112,0,0,4.016064257028112,0,9.036144578313253,5.020080321285141,2.008032128514056,0,3.0120481927710845,2.008032128514056,2.008032128514056,12.048192771084338,0,3.0120481927710845,3.0120481927710845,6.024096385542169,5.020080321285141,1.004016064257028,1.004016064257028,0,0,4.016064257028112,1.004016064257028,1.004016064257028,7.028112449799196,4.016064257028112,3.0120481927710845
parvus_hod_revolucii.txt_chunk1,parvus,3,6,1,0,1,0,2,31,4,2,1,6,0,0,3,10,0,2,1,0,7,6,32,3,7,0,1,3,5,2,0,1,4,3,0,13,20,1,3,8,0,0,1,3,2,2,0,2,1,7,9,2,2,2,0,0,3,8,1,5,1,3,3,10,3,0,3,2,2,1,0,1,1,1,1,14,1,7,1,3,0,1,3,1,1,0,3,1,2,0,1,1,0,1,2,2,0,4,6,6
parvus_hod_revolucii.txt_chunk2,parvus,9.569377990430622,9.569377990430622,0,0,0,0,9.569377990430622,19.138755980861244,9.569377990430622,0,0,0,4.784688995215311,0,4.784688995215311,9.569377990430622,0,4.784688995215311,0,0,4.784688995215311,0,47.84688995215311,0,0,0,4.784688995215311,0,9.569377990430622,4.784688995215311,4.784688995215311,0,0,0,0,4.784688995215311,14.354066985645934,0,0,4.784688995215311,0,0,0,0,0,0,0,4.784688995215311,0,4.784688995215311,0,0,0,0,4.784688995215311,4.784688995215311,0,4.784688995215311,0,4.784688995215311,0,0,0,0,14.354066985645934,0,9.569377990430622,4.784688995215311,0,0,0,0,0,0,0,4.784688995215311,4.784688995215311,0,0,4.784688995215311,0,0,4.784688995215311,0,14.354066985645934,0,0,0,14.354066985645934,0,0,0,0,0,4.784688995215311,4.784688995215311,4.784688995215311,4.784688995215311,4.784688995215311,0
parvus_itogi_i_perspektivy_I.txt_chunk1,parvus,9,0,7,2,2,6,0,27,2,0,3,2,0,0,0,0,7,1,0,1,4,4,29,2,1,4,5,13,5,1,1,0,0,0,0,18,25,0,0,15,2,0,7,14,4,1,1,1,2,0,16,3,1,1,3,0,3,5,4,6,0,1,2,8,4,3,4,1,1,1,0,0,1,1,3,1,0,1,0,0,0,0,0,2,1,1,2,1,5,1,1,1,4,0,2,0,0,0,3,1
parvus_itogi_i_perspektivy_I.txt_chunk2,parvus,6,7,8,2,3,8,1,23,3,0,1,15,1,0,0,1,2,4,0,6,5,10,35,2,1,0,1,9,4,1,1,0,0,0,0,15,18,4,0,8,1,0,1,2,7,0,1,8,0,1,18,1,0,1,1,2,2,4,1,6,0,1,0,7,1,0,7,2,2,0,0,0,3,0,1,5,0,5,3,0,0,1,0,2,0,0,2,3,6,5,2,3,0,0,1,0,0,0,2,2
parvus_itogi_i_perspektivy_I.txt_chunk3,parvus,13.550135501355014,8.130081300813009,10.840108401084011,2.710027100271003,0,0,0,21.680216802168022,8.130081300813009,0,2.710027100271003,5.420054200542006,2.710027100271003,0,2.710027100271003,2.710027100271003,0,5.420054200542006,0,2.710027100271003,2.710027100271003,8.130081300813009,27.100271002710027,5.420054200542006,2.710027100271003,0,5.420054200542006,10.840108401084011,2.710027100271003,0,0,0,0,0,2.710027100271003,18.970189701897016,8.130081300813009,0,2.710027100271003,13.550135501355014,2.710027100271003,0,0,2.710027100271003,2.710027100271003,2.710027100271003,0,5.420054200542006,0,2.710027100271003,8.130081300813009,2.710027100271003,0,0,10.840108401084011,0,0,10.840108401084011,0,0,0,2.710027100271003,2.710027100271003,2.710027100271003,8.130081300813009,5.420054200542006,5.420054200542006,0,2.710027100271003,2.710027100271003,0,0,2.710027100271003,0,2.710027100271003,0,0,2.710027100271003,2.710027100271003,0,0,2.710027100271003,0,0,8.130081300813009,0,5.420054200542006,2.710027100271003,5.420054200542006,2.710027100271003,2.710027100271003,2.710027100271003,0,2.710027100271003,13.550135501355014,2.710027100271003,0,2.710027100271003,2.710027100271003,8.130081300813009
parvus_ministerstvo_Briana_France.txt_chunk1,parvus,6,0,1,4,3,7,2,45,9,0,3,2,3,0,1,6,1,3,0,4,5,4,32,0,1,0,5,6,5,1,0,0,1,1,0,9,19,1,0,9,1,0,3,4,3,2,2,1,0,4,11,0,0,0,1,5,1,7,1,2,3,4,3,11,7,0,5,1,1,2,0,1,0,0,1,1,0,2,6,0,0,0,1,1,0,0,1,2,6,0,0,5,2,0,1,1,1,5,1,2
parvus_ministerstvo_Briana_France.txt_chunk2,parvus,7.092198581560283,0,0,0,3.5460992907801416,0,0,28.368794326241133,10.638297872340425,0,3.5460992907801416,0,0,0,14.184397163120567,0,0,0,0,3.5460992907801416,7.092198581560283,14.184397163120567,35.46099290780142,3.5460992907801416,0,0,3.5460992907801416,17.73049645390071,14.184397163120567,0,0,0,0,7.092198581560283,0,7.092198581560283,24.822695035460995,0,0,10.638297872340425,7.092198581560283,0,3.5460992907801416,3.5460992907801416,0,0,0,0,3.5460992907801416,0,14.184397163120567,3.5460992907801416,0,3.5460992907801416,0,0,0,3.5460992907801416,0,3.5460992907801416,3.5460992907801416,0,0,7.092198581560283,7.092198581560283,0,3.5460992907801416,3.5460992907801416,0,0,0,0,0,0,0,0,0,7.092198581560283,0,3.5460992907801416,0,3.5460992907801416,0,0,0,3.5460992907801416,3.5460992907801416,0,10.638297872340425,0,0,3.5460992907801416,0,3.5460992907801416,0,3.5460992907801416,0,10.638297872340425,0,7.092198581560283
parvus_nashi_zadachi.txt_chunk1,parvus,3,0,2,6,2,0,0,38,3,0,4,4,1,0,4,7,0,1,0,0,5,3,52,1,3,0,4,5,2,1,2,0,2,1,0,8,14,0,0,8,0,0,2,9,1,7,2,1,2,3,8,5,1,1,1,0,0,4,1,3,0,0,1,4,3,2,1,0,0,0,0,1,1,0,0,0,0,3,6,3,0,2,1,2,3,0,3,0,3,6,1,0,1,0,1,0,0,3,4,6
parvus_nashi_zadachi.txt_chunk2,parvus,6,3,6,0,2,2,2,30,6,1,4,4,0,0,4,6,0,1,1,1,1,4,31,2,1,0,4,10,3,2,1,0,4,1,1,10,13,1,1,8,1,0,1,4,3,3,1,2,0,5,11,3,2,2,2,3,0,4,2,3,2,1,2,4,0,1,7,1,1,1,0,0,1,2,0,3,1,4,3,3,0,4,3,2,3,0,7,2,4,8,0,3,0,0,6,2,5,11,7,11
parvus_nashi_zadachi.txt_chunk3,parvus,5.272407732864675,0,0,0,0,0,0,52.72407732864675,3.51493848857645,3.51493848857645,1.757469244288225,7.0298769771529,1.757469244288225,0,0,3.51493848857645,0,1.757469244288225,0,0,3.51493848857645,3.51493848857645,38.664323374340945,0,3.51493848857645,0,1.757469244288225,19.332161687170473,1.757469244288225,0,3.51493848857645,0,1.757469244288225,0,0,12.302284710017574,8.787346221441126,0,0,7.0298769771529,0,0,1.757469244288225,3.51493848857645,0,5.272407732864675,1.757469244288225,3.51493848857645,0,1.757469244288225,8.787346221441126,0,0,1.757469244288225,0,3.51493848857645,0,5.272407732864675,3.51493848857645,3.51493848857645,0,0,1.757469244288225,5.272407732864675,1.757469244288225,0,1.757469244288225,0,1.757469244288225,0,0,0,0,0,0,1.757469244288225,3.51493848857645,1.757469244288225,0,3.51493848857645,0,8.787346221441126,1.757469244288225,5.272407732864675,12.302284710017574,0,7.0298769771529,0,5.272407732864675,17.574692442882252,1.757469244288225,1.757469244288225,0,0,8.787346221441126,0,3.51493848857645,10.54481546572935,3.51493848857645,7.0298769771529
